tests with processor pinned:

32-bit DIGITs, AVX enabled.  Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz   3.41 GHz.  16 GB RAM
SpeedCheckBasicMultiply
17282 ms to take the 71 root of a 10000000 BYTE number (17188 ms) then take the  23 root of THAT (94 ms) 1 times
14734 ms to take the 23 root of a 10000000 BYTE number (14391 ms) then take the  71 root of THAT (343 ms) 1 times
10843 ms to take the 1633 root of a 10000000 BYTE number 1 times

13985 ms to take the 29 root of a 10000000 BYTE number (13735 ms) then take the  29 root of THAT (250 ms) 1 times
10812 ms to take the 841 root of a 10000000 BYTE number 1 times

17375 ms to take the 31 root of a 10000000 BYTE number (17140 ms) then take the  29 root of THAT (235 ms) 1 times
14359 ms to take the 29 root of a 10000000 BYTE number (14062 ms) then take the  31 root of THAT (297 ms) 1 times
12125 ms to take the 899 root of a 10000000 BYTE number 1 times

14469 ms to take the 37 root of a 10000000 BYTE number (14266 ms) then take the  29 root of THAT (203 ms) 1 times
13421 ms to take the 29 root of a 10000000 BYTE number (13187 ms) then take the  37 root of THAT (234 ms) 1 times
10766 ms to take the 1073 root of a 10000000 BYTE number 1 times

11406 ms to take the 41 root of a 10000000 BYTE number (11234 ms) then take the  29 root of THAT (172 ms) 1 times
13843 ms to take the 29 root of a 10000000 BYTE number (13578 ms) then take the  41 root of THAT (265 ms) 1 times
11719 ms to take the 1189 root of a 10000000 BYTE number 1 times

12843 ms to take the 43 root of a 10000000 BYTE number (12687 ms) then take the  29 root of THAT (156 ms) 1 times
13422 ms to take the 29 root of a 10000000 BYTE number (13109 ms) then take the  43 root of THAT (313 ms) 1 times
14766 ms to take the 1247 root of a 10000000 BYTE number 1 times

15297 ms to take the 47 root of a 10000000 BYTE number (15110 ms) then take the  29 root of THAT (187 ms) 1 times
13953 ms to take the 29 root of a 10000000 BYTE number (13531 ms) then take the  47 root of THAT (422 ms) 1 times
19000 ms to take the 1363 root of a 10000000 BYTE number 1 times

12750 ms to take the 53 root of a 10000000 BYTE number (12641 ms) then take the  29 root of THAT (109 ms) 1 times
13688 ms to take the 29 root of a 10000000 BYTE number (13485 ms) then take the  53 root of THAT (203 ms) 1 times
9625 ms to take the 1537 root of a 10000000 BYTE number 1 times

15109 ms to take the 59 root of a 10000000 BYTE number (15015 ms) then take the  29 root of THAT (94 ms) 1 times
14641 ms to take the 29 root of a 10000000 BYTE number (14359 ms) then take the  59 root of THAT (282 ms) 1 times
14610 ms to take the 1711 root of a 10000000 BYTE number 1 times

14640 ms to take the 61 root of a 10000000 BYTE number (14547 ms) then take the  29 root of THAT (93 ms) 1 times
14312 ms to take the 29 root of a 10000000 BYTE number (14062 ms) then take the  61 root of THAT (250 ms) 1 times
11875 ms to take the 1769 root of a 10000000 BYTE number 1 times

15453 ms to take the 67 root of a 10000000 BYTE number (15343 ms) then take the  29 root of THAT (110 ms) 1 times
14609 ms to take the 29 root of a 10000000 BYTE number (14281 ms) then take the  67 root of THAT (328 ms) 1 times
13594 ms to take the 1943 root of a 10000000 BYTE number 1 times

17390 ms to take the 71 root of a 10000000 BYTE number (17281 ms) then take the  29 root of THAT (109 ms) 1 times
14781 ms to take the 29 root of a 10000000 BYTE number (14297 ms) then take the  71 root of THAT (484 ms) 1 times
20141 ms to take the 2059 root of a 10000000 BYTE number 1 times

17516 ms to take the 31 root of a 10000000 BYTE number (17235 ms) then take the  31 root of THAT (281 ms) 1 times
11203 ms to take the 961 root of a 10000000 BYTE number 1 times

16250 ms to take the 37 root of a 10000000 BYTE number (15984 ms) then take the  31 root of THAT (266 ms) 1 times
17641 ms to take the 31 root of a 10000000 BYTE number (17344 ms) then take the  37 root of THAT (297 ms) 1 times
14687 ms to take the 1147 root of a 10000000 BYTE number 1 times

12234 ms to take the 41 root of a 10000000 BYTE number (11984 ms) then take the  31 root of THAT (250 ms) 1 times
18078 ms to take the 31 root of a 10000000 BYTE number (17828 ms) then take the  41 root of THAT (250 ms) 1 times
14953 ms to take the 1271 root of a 10000000 BYTE number 1 times

14766 ms to take the 43 root of a 10000000 BYTE number (14547 ms) then take the  31 root of THAT (219 ms) 1 times
17687 ms to take the 31 root of a 10000000 BYTE number (17359 ms) then take the  43 root of THAT (328 ms) 1 times
13437 ms to take the 1333 root of a 10000000 BYTE number 1 times

15516 ms to take the 47 root of a 10000000 BYTE number (15375 ms) then take the  31 root of THAT (141 ms) 1 times
17312 ms to take the 31 root of a 10000000 BYTE number (17047 ms) then take the  47 root of THAT (265 ms) 1 times
10312 ms to take the 1457 root of a 10000000 BYTE number 1 times

13625 ms to take the 53 root of a 10000000 BYTE number (13484 ms) then take the  31 root of THAT (141 ms) 1 times
16797 ms to take the 31 root of a 10000000 BYTE number (16562 ms) then take the  53 root of THAT (235 ms) 1 times
11922 ms to take the 1643 root of a 10000000 BYTE number 1 times

15672 ms to take the 59 root of a 10000000 BYTE number (15547 ms) then take the  31 root of THAT (125 ms) 1 times
17187 ms to take the 31 root of a 10000000 BYTE number (16875 ms) then take the  59 root of THAT (312 ms) 1 times
11203 ms to take the 1829 root of a 10000000 BYTE number 1 times

13859 ms to take the 61 root of a 10000000 BYTE number (13703 ms) then take the  31 root of THAT (156 ms) 1 times
17640 ms to take the 31 root of a 10000000 BYTE number (17297 ms) then take the  61 root of THAT (343 ms) 1 times
17735 ms to take the 1891 root of a 10000000 BYTE number 1 times

15531 ms to take the 67 root of a 10000000 BYTE number (15406 ms) then take the  31 root of THAT (125 ms) 1 times
17359 ms to take the 31 root of a 10000000 BYTE number (17094 ms) then take the  67 root of THAT (265 ms) 1 times
12562 ms to take the 2077 root of a 10000000 BYTE number 1 times

17110 ms to take the 71 root of a 10000000 BYTE number (16985 ms) then take the  31 root of THAT (125 ms) 1 times
16844 ms to take the 31 root of a 10000000 BYTE number (16562 ms) then take the  71 root of THAT (282 ms) 1 times
11281 ms to take the 2201 root of a 10000000 BYTE number 1 times

15297 ms to take the 37 root of a 10000000 BYTE number (14953 ms) then take the  37 root of THAT (344 ms) 1 times
17281 ms to take the 1369 root of a 10000000 BYTE number 1 times

11422 ms to take the 41 root of a 10000000 BYTE number (11281 ms) then take the  37 root of THAT (141 ms) 1 times
15344 ms to take the 37 root of a 10000000 BYTE number (15172 ms) then take the  41 root of THAT (172 ms) 1 times
11547 ms to take the 1517 root of a 10000000 BYTE number 1 times

14234 ms to take the 43 root of a 10000000 BYTE number (14094 ms) then take the  37 root of THAT (140 ms) 1 times
15187 ms to take the 37 root of a 10000000 BYTE number (14984 ms) then take the  43 root of THAT (203 ms) 1 times
12703 ms to take the 1591 root of a 10000000 BYTE number 1 times

15485 ms to take the 47 root of a 10000000 BYTE number (15360 ms) then take the  37 root of THAT (125 ms) 1 times
15015 ms to take the 37 root of a 10000000 BYTE number (14781 ms) then take the  47 root of THAT (234 ms) 1 times
12219 ms to take the 1739 root of a 10000000 BYTE number 1 times

13281 ms to take the 53 root of a 10000000 BYTE number (13187 ms) then take the  37 root of THAT (94 ms) 1 times
14906 ms to take the 37 root of a 10000000 BYTE number (14703 ms) then take the  53 root of THAT (203 ms) 1 times
10875 ms to take the 1961 root of a 10000000 BYTE number 1 times

16219 ms to take the 59 root of a 10000000 BYTE number (16109 ms) then take the  37 root of THAT (110 ms) 1 times
15078 ms to take the 37 root of a 10000000 BYTE number (14828 ms) then take the  59 root of THAT (250 ms) 1 times
14265 ms to take the 2183 root of a 10000000 BYTE number 1 times

13890 ms to take the 61 root of a 10000000 BYTE number (13765 ms) then take the  37 root of THAT (125 ms) 1 times
15157 ms to take the 37 root of a 10000000 BYTE number (14922 ms) then take the  61 root of THAT (235 ms) 1 times
11438 ms to take the 2257 root of a 10000000 BYTE number 1 times

15000 ms to take the 67 root of a 10000000 BYTE number (14875 ms) then take the  37 root of THAT (125 ms) 1 times
15110 ms to take the 37 root of a 10000000 BYTE number (14875 ms) then take the  67 root of THAT (235 ms) 1 times
14172 ms to take the 2479 root of a 10000000 BYTE number 1 times

17266 ms to take the 71 root of a 10000000 BYTE number (17172 ms) then take the  37 root of THAT (94 ms) 1 times
15188 ms to take the 37 root of a 10000000 BYTE number (14938 ms) then take the  71 root of THAT (250 ms) 1 times
12578 ms to take the 2627 root of a 10000000 BYTE number 1 times

11407 ms to take the 41 root of a 10000000 BYTE number (11266 ms) then take the  41 root of THAT (141 ms) 1 times
13000 ms to take the 1681 root of a 10000000 BYTE number 1 times

13360 ms to take the 43 root of a 10000000 BYTE number (13188 ms) then take the  41 root of THAT (172 ms) 1 times
10672 ms to take the 41 root of a 10000000 BYTE number (10438 ms) then take the  43 root of THAT (234 ms) 1 times
15594 ms to take the 1763 root of a 10000000 BYTE number 1 times

14594 ms to take the 47 root of a 10000000 BYTE number (14484 ms) then take the  41 root of THAT (110 ms) 1 times
10641 ms to take the 41 root of a 10000000 BYTE number (10469 ms) then take the  47 root of THAT (172 ms) 1 times
12281 ms to take the 1927 root of a 10000000 BYTE number 1 times

12578 ms to take the 53 root of a 10000000 BYTE number (12453 ms) then take the  41 root of THAT (125 ms) 1 times
10625 ms to take the 41 root of a 10000000 BYTE number (10469 ms) then take the  53 root of THAT (156 ms) 1 times
11422 ms to take the 2173 root of a 10000000 BYTE number 1 times

14422 ms to take the 59 root of a 10000000 BYTE number (14328 ms) then take the  41 root of THAT (94 ms) 1 times
11344 ms to take the 41 root of a 10000000 BYTE number (11141 ms) then take the  59 root of THAT (203 ms) 1 times
12406 ms to take the 2419 root of a 10000000 BYTE number 1 times

12906 ms to take the 61 root of a 10000000 BYTE number (12813 ms) then take the  41 root of THAT (93 ms) 1 times
10578 ms to take the 41 root of a 10000000 BYTE number (10406 ms) then take the  61 root of THAT (172 ms) 1 times
11000 ms to take the 2501 root of a 10000000 BYTE number 1 times

14125 ms to take the 67 root of a 10000000 BYTE number (14000 ms) then take the  41 root of THAT (125 ms) 1 times
11016 ms to take the 41 root of a 10000000 BYTE number (10781 ms) then take the  67 root of THAT (235 ms) 1 times
18359 ms to take the 2747 root of a 10000000 BYTE number 1 times

15500 ms to take the 71 root of a 10000000 BYTE number (15422 ms) then take the  41 root of THAT (78 ms) 1 times
10640 ms to take the 41 root of a 10000000 BYTE number (10453 ms) then take the  71 root of THAT (187 ms) 1 times
11829 ms to take the 2911 root of a 10000000 BYTE number 1 times

12953 ms to take the 43 root of a 10000000 BYTE number (12719 ms) then take the  43 root of THAT (234 ms) 1 times
16781 ms to take the 1849 root of a 10000000 BYTE number 1 times

14390 ms to take the 47 root of a 10000000 BYTE number (14250 ms) then take the  43 root of THAT (140 ms) 1 times
12547 ms to take the 43 root of a 10000000 BYTE number (12375 ms) then take the  47 root of THAT (172 ms) 1 times
12000 ms to take the 2021 root of a 10000000 BYTE number 1 times

12266 ms to take the 53 root of a 10000000 BYTE number (12125 ms) then take the  43 root of THAT (141 ms) 1 times
12469 ms to take the 43 root of a 10000000 BYTE number (12313 ms) then take the  53 root of THAT (156 ms) 1 times
12547 ms to take the 2279 root of a 10000000 BYTE number 1 times

14016 ms to take the 59 root of a 10000000 BYTE number (13906 ms) then take the  43 root of THAT (110 ms) 1 times
13000 ms to take the 43 root of a 10000000 BYTE number (12812 ms) then take the  59 root of THAT (188 ms) 1 times
10266 ms to take the 2537 root of a 10000000 BYTE number 1 times

12781 ms to take the 61 root of a 10000000 BYTE number (12672 ms) then take the  43 root of THAT (109 ms) 1 times
12438 ms to take the 43 root of a 10000000 BYTE number (12297 ms) then take the  61 root of THAT (141 ms) 1 times
13110 ms to take the 2623 root of a 10000000 BYTE number 1 times

14282 ms to take the 67 root of a 10000000 BYTE number (14188 ms) then take the  43 root of THAT (94 ms) 1 times
12594 ms to take the 43 root of a 10000000 BYTE number (12437 ms) then take the  67 root of THAT (157 ms) 1 times
9218 ms to take the 2881 root of a 10000000 BYTE number 1 times

15468 ms to take the 71 root of a 10000000 BYTE number (15375 ms) then take the  43 root of THAT (93 ms) 1 times
12688 ms to take the 43 root of a 10000000 BYTE number (12532 ms) then take the  71 root of THAT (156 ms) 1 times
10688 ms to take the 3053 root of a 10000000 BYTE number 1 times

15110 ms to take the 47 root of a 10000000 BYTE number (14953 ms) then take the  47 root of THAT (157 ms) 1 times
10078 ms to take the 2209 root of a 10000000 BYTE number 1 times

12469 ms to take the 53 root of a 10000000 BYTE number (12313 ms) then take the  47 root of THAT (156 ms) 1 times
14391 ms to take the 47 root of a 10000000 BYTE number (14250 ms) then take the  53 root of THAT (141 ms) 1 times
12625 ms to take the 2491 root of a 10000000 BYTE number 1 times

14547 ms to take the 59 root of a 10000000 BYTE number (14407 ms) then take the  47 root of THAT (140 ms) 1 times
14328 ms to take the 47 root of a 10000000 BYTE number (14172 ms) then take the  59 root of THAT (156 ms) 1 times
10875 ms to take the 2773 root of a 10000000 BYTE number 1 times

12844 ms to take the 61 root of a 10000000 BYTE number (12719 ms) then take the  47 root of THAT (125 ms) 1 times
14391 ms to take the 47 root of a 10000000 BYTE number (14234 ms) then take the  61 root of THAT (157 ms) 1 times
10969 ms to take the 2867 root of a 10000000 BYTE number 1 times

14047 ms to take the 67 root of a 10000000 BYTE number (13953 ms) then take the  47 root of THAT (94 ms) 1 times
14375 ms to take the 47 root of a 10000000 BYTE number (14218 ms) then take the  67 root of THAT (157 ms) 1 times
10672 ms to take the 3149 root of a 10000000 BYTE number 1 times

15703 ms to take the 71 root of a 10000000 BYTE number (15594 ms) then take the  47 root of THAT (109 ms) 1 times
15094 ms to take the 47 root of a 10000000 BYTE number (14938 ms) then take the  71 root of THAT (156 ms) 1 times
10531 ms to take the 3337 root of a 10000000 BYTE number 1 times

12719 ms to take the 53 root of a 10000000 BYTE number (12610 ms) then take the  53 root of THAT (109 ms) 1 times
10453 ms to take the 2809 root of a 10000000 BYTE number 1 times

15313 ms to take the 59 root of a 10000000 BYTE number (15203 ms) then take the  53 root of THAT (110 ms) 1 times
13406 ms to take the 53 root of a 10000000 BYTE number (13296 ms) then take the  59 root of THAT (110 ms) 1 times
12438 ms to take the 3127 root of a 10000000 BYTE number 1 times

13094 ms to take the 61 root of a 10000000 BYTE number (13000 ms) then take the  53 root of THAT (94 ms) 1 times
12765 ms to take the 53 root of a 10000000 BYTE number (12656 ms) then take the  61 root of THAT (109 ms) 1 times
